Date,Open,High,Low,Close,Adj Close,Volume,Return,SMA_20,SMA_50,EMA_20,RSI_14,MACD,MACD_SIGNAL,MACD_HIST,BB_MIDDLE,BB_UPPER,BB_LOWER,BB_WIDTH,Next_Return,Target,Signal,Position,Trade_Action,Portfolio_Value,Strategy_Return
2018-03-28,41.8125,42.505001068115234,41.29750061035156,41.619998931884766,39.110618591308594,166674000,-0.011049022967811517,41.072734642028806,40.3142749786377,40.557225832064724,35.51243472276573,-0.26924463143185307,0.06870099259493752,-0.33794562402679057,41.072734642028806,43.267844141177626,38.877625142879985,0.10688888958967024,0.007808545215883589,0,-1,0,0,10000.0,0.0
2018-03-29,41.95249938964844,42.9375,41.724998474121094,41.94499969482422,39.416015625,153594000,0.007808545215883589,40.987925148010255,40.26450416564941,40.44853914567761,32.24681411722007,-0.3214370715880861,-0.009326620241667208,-0.3121104513464189,40.987925148010255,43.30432930712693,38.67152098889358,0.11302861273177285,-0.006556000229175907,0,1,1,1,10000.0,0.0
2018-04-02,41.65999984741211,42.23500061035156,41.11750030517578,41.66999816894531,39.1576042175293,150347200,-0.006556000229175907,40.8759822845459,40.20881652832031,40.32559296204443,27.698656721089634,-0.37927949941085615,-0.083317196075505,-0.2959623033353511,40.8759822845459,43.32202130646605,38.42994326262575,0.11968099041108211,0.010259201937158569,1,1,1,0,9934.43999770824,-0.006556000229176018
2018-04-03,41.90999984741211,42.1875,41.220001220703125,42.09749984741211,39.559329986572266,121112000,0.010259201937158569,40.776960372924805,40.16490707397461,40.252615535808985,32.8088019828664,-0.3882288672752878,-0.14429953031546158,-0.24392933695982624,40.776960372924805,43.26975472494518,38.28416602090443,0.12226484412877169,0.01912231355086158,1,1,1,0,10036.359423777316,0.01025920193715879
2018-04-04,41.220001220703125,43.002498626708984,41.192501068115234,42.90250015258789,40.3157958984375,138422000,0.01912231355086158,40.717523384094235,40.14295883178711,40.258632713202175,40.34494694818955,-0.3304713606125844,-0.18153389637488615,-0.14893746423769827,40.717523384094235,43.19390717487511,38.24113959331336,0.1216372502532037,0.006934256979958642,0,1,1,0,10228.277835587929,0.01912231355086158
2018-04-05,43.14500045776367,43.557498931884766,43.02000045776367,43.20000076293945,40.59535598754883,107732800,0.006934256979958642,40.691328620910646,40.126414642333984,40.29070159647328,41.95315190719902,-0.25915260770713644,-0.1970576386413362,-0.062094969065800226,40.691328620910646,43.16089412744641,38.22176311437488,0.1213804311745522,-0.02557840386271948,-1,-1,0,-1,10299.20334256231,0.006934256979958642
2018-04-06,42.74250030517578,43.119998931884766,42.04999923706055,42.095001220703125,39.55699157714844,140021200,-0.02557840386271948,40.590780067443845,40.102299194335934,40.220824451775684,37.99195955343078,-0.28315527440624066,-0.21427716579431713,-0.06887810861192353,40.590780067443845,43.073779679100376,38.107780455787314,0.12234303492226012,0.00991800284446076,0,1,1,1,10299.20334256231,0.0
2018-04-09,42.470001220703125,43.272499084472656,42.462501525878906,42.51250076293945,39.949317932128906,116070800,0.00991800284446076,40.47413959503174,40.1005835723877,40.1949666879998,43.28469312135905,-0.2674372524836599,-0.2249091831321857,-0.04252806935147421,40.47413959503174,42.83896212232486,38.109317067738615,0.11685597524516157,0.018817425567253743,1,1,1,0,10401.350870609524,0.00991800284446076
2018-04-10,43.25,43.5,42.88249969482422,43.3125,40.7010612487793,113634400,0.018817425567253743,40.37464714050293,40.112030792236325,40.2431661699788,47.64373506414607,-0.1921067171421953,-0.21834868993418763,0.026241972791992335,40.37464714050293,42.502323286489606,38.24697099451625,0.10539664352148553,-0.004674803663026084,0,0,1,0,10597.077516416108,0.018817425567253743
2018-04-11,43.057498931884766,43.47999954223633,42.92499923706055,43.11000061035156,40.51079177856445,89726400,-0.004674803663026084,40.28619785308838,40.13628463745117,40.26865432317743,51.49732429183921,-0.14607600796426112,-0.20389415354020235,0.05781814557594123,40.28619785308838,42.218517185422876,38.35387852075389,0.09592959550966214,0.00985831845291485,0,0,1,0,10547.538259624995,-0.004674803663026084
2018-04-12,43.352500915527344,43.75,43.2599983215332,43.53499984741211,40.910160064697266,91557200,0.00985831845291485,40.23568878173828,40.173158721923826,40.32975010808408,56.8969802489763,-0.07648893939585832,-0.17841311071133356,0.10192417131547524,40.23568878173828,42.036490100109184,38.43488746336738,0.0895126378046859,0.0033881764242560397,0,0,1,0,10651.51925068268,0.00985831845291485
2018-04-13,43.69499969482422,43.959999084472656,43.462501525878906,43.682498931884766,41.048770904541016,100497200,0.0033881764242560397,40.189642906188965,40.21065246582031,40.398228279175214,63.973828275289826,-0.010040212531130521,-0.14473853107529297,0.13469831854416245,40.189642906188965,41.84497870926617,38.53430710311176,0.08237623842247653,0.006238169321685527,0,0,1,0,10687.608477090354,0.0033881764242562618
2018-04-16,43.75749969482422,44.04750061035156,43.70750045776367,43.95500183105469,41.304840087890625,86313600,0.006238169321685527,40.16380023956299,40.25162986755371,40.484572260957634,55.390650156611336,0.06256234550793494,-0.1032783557586474,0.16584070126658235,40.16380023956299,41.72533578303482,38.602264696091154,0.07775835623909201,0.0137641792213683,1,0,1,0,10754.279588414327,0.006238169321685749
2018-04-17,44.122501373291016,44.73500061035156,44.102500915527344,44.560001373291016,41.87336730957031,106421600,0.0137641792213683,40.198334312438966,40.33804435729981,40.616838456063604,68.8359361725134,0.16408432922800387,-0.04980581876131714,0.21389014798932102,40.198334312438966,41.88062645716474,38.516042167713195,0.08369959469714659,-0.002244177110158674,0,0,1,0,10902.303420065964,0.0137641792213683
2018-04-18,44.45249938964844,44.70500183105469,44.220001220703125,44.459999084472656,41.779396057128906,83018000,-0.002244177110158674,40.22887477874756,40.441343765258786,40.72755822759363,72.885132730394,0.2342581558312773,0.007006976157201743,0.22725117967407554,40.22887477874756,42.00489751859804,38.45285203889708,0.08829591926785554,-0.02834028687157253,-1,0,1,0,10877.836720282647,-0.002244177110158785
2018-04-19,43.439998626708984,43.84749984741211,43.165000915527344,43.20000076293945,40.59535598754883,139235200,-0.02834028687157253,40.246846199035645,40.4903588104248,40.71496753806556,58.78864685477896,0.19211470211143222,0.04402852134804784,0.14808618076338437,40.246846199035645,42.0304273963164,38.46326500175489,0.08863209745480578,-0.04097199832848286,-1,-1,0,-1,10569.555707087711,-0.02834028687157253
2018-04-20,42.650001525878906,42.80500030517578,41.35749816894531,41.43000030517578,38.93208312988281,261964400,-0.04097199832848286,40.210079765319826,40.5224397277832,40.54516902300053,48.61035043173419,0.024224250270819425,0.04006766713260216,-0.015843416861782735,40.210079765319826,42.072525314464905,38.34763421617475,0.0926357550154074,-0.002896388841965747,0,-1,0,0,10569.555707087711,0.0
2018-04-23,41.70750045776367,41.72999954223633,41.022499084472656,41.310001373291016,38.81932067871094,146062000,-0.002896388841965747,40.21360359191895,40.57280830383301,40.380802514020566,45.27171854503017,-0.11658520810543394,0.008737092084994937,-0.12532230019042886,40.21360359191895,42.06463995703338,38.362567226804515,0.09206020847564149,-0.013919171812962206,-1,-1,0,0,10569.555707087711,0.0
2018-04-24,41.41749954223633,41.58250045776367,40.30500030517578,40.73500061035156,38.278987884521484,134768000,-0.013919171812962206,40.098137283325194,40.60348991394043,40.18062969216351,36.61618149195548,-0.26868087322893786,-0.04674650097779162,-0.22193437225114623,40.098137283325194,42.13002905693244,38.066245509717945,0.1013459432915958,0.004357220965405029,0,1,1,1,10569.555707087711,0.0
2018-04-25,40.654998779296875,41.35499954223633,40.602500915527344,40.912498474121094,38.445777893066406,113528400,0.004357220965405029,40.04304714202881,40.60790657043457,40.01540571129711,35.662690208223395,-0.37147706746480935,-0.11169261427519517,-0.2597844531896142,40.04304714202881,42.19404472719167,37.892049556865956,0.10743426081104543,0.003482918300948601,0,1,1,0,10615.60959680965,0.004357220965405029
2018-04-26,41.029998779296875,41.432498931884766,40.842498779296875,41.05500030517578,38.579681396484375,111852000,0.003482918300948601,40.016500282287595,40.607342834472654,39.87867006226733,42.587135788895,-0.4371002784314868,-0.1767741471064535,-0.2603261313250333,40.016500282287595,42.22820012828985,37.80480043628534,0.11053939401998199,-0.011569564120270992,-1,-1,0,-1,10652.582897750104,0.003482918300948601
2018-04-27,41.0,41.08250045776367,40.157501220703125,40.58000183105469,38.133331298828125,142623200,-0.011569564120270992,39.95236606597901,40.583615417480466,39.71244732289217,36.337770604266304,-0.5191395509001069,-0.2452472278651842,-0.2738923230349227,39.95236606597901,42.307144260223566,37.59758787173445,0.11787928606560025,0.01811217691446454,1,1,1,1,10652.582897750102,-2.220446049250313e-16
2018-04-30,40.532501220703125,41.814998626708984,40.459999084472656,41.314998626708984,38.82400894165039,169709600,0.01811217691446454,39.93568630218506,40.54729568481445,39.62783414372628,35.74739717901245,-0.5224024219150536,-0.30067826667515807,-0.22172415523989553,39.93568630218506,42.31872442270501,37.55264818166511,0.11934379204043187,0.023236299827039675,1,1,1,0,10845.524363790153,0.01811217691446476
2018-05-01,41.602500915527344,42.29999923706055,41.317501068115234,42.275001525878906,39.72613525390625,214277600,0.023236299827039675,39.94402656555176,40.5316495513916,39.63719615421961,44.62328518260802,-0.4470410062406529,-0.32995081458825704,-0.11709019165239587,39.94402656555176,42.322682183817804,37.565370947285714,0.11909944103218817,0.044174708430062326,1,1,1,0,11097.534219688645,0.023236299827039675
2018-05-02,43.807498931884766,44.4375,43.45000076293945,44.14250183105469,41.48102569580078,266157600,0.044174708430062326,40.002288055419925,40.55382621765137,39.812798967703536,53.29891475670754,-0.24291141732763322,-0.3125429351361323,0.06963151780849908,40.002288055419925,42.47452454468031,37.53005156615954,0.12360475409983045,0.001812304246403551,0,0,1,0,11587.76455813603,0.044174708430062326
2018-05-03,43.970001220703125,44.375,43.61000061035156,44.22249984741211,41.55620193481445,136272800,0.001812304246403551,40.050330352783206,40.58117149353027,39.97883734552362,52.95399653390635,-0.07421564150777016,-0.2648774764104599,0.19066183490268973,40.050330352783206,42.60699493590014,37.49366576966627,0.12767258400100884,0.039233469518967334,1,1,1,0,11608.765113051066,0.001812304246403551
2018-05-04,44.5625,46.0625,44.54249954223633,45.95750045776367,43.18659591674805,224805200,0.039233469518967334,40.231810569763184,40.634405822753905,40.28433816183071,59.44351724119448,0.18885909470487405,-0.1741301621873931,0.36298925689226713,40.231810569763184,43.13308479661942,37.330536342906946,0.14422787270910117,0.007235511509607662,0,0,1,0,12064.217245266806,0.039233469518967334
2018-05-07,46.29499816894531,46.91749954223633,46.1875,46.290000915527344,43.49907302856445,169805600,0.007235511509607662,40.40929832458496,40.67979415893555,40.59050338723392,58.37374124397026,0.41774648846703144,-0.05575483205650819,0.47350132052353966,40.40929832458496,43.652031949959415,37.166564699210504,0.16049442874891898,0.004806007109870336,0,0,1,0,12151.50802799934,0.007235511509607662
2018-05-08,46.247501373291016,46.55500030517578,45.91749954223633,46.51250076293945,43.7081298828125,113611200,0.004806007109870336,40.55965175628662,40.713059463500976,40.88742019633665,59.81818704356458,0.6089904749333215,0.07719422934145775,0.5317962455918637,40.55965175628662,44.12240697164044,36.9968965409328,0.1756797734241691,0.007041563913008364,0,0,1,0,12209.90826197755,0.004806007109870336
2018-05-09,46.63750076293945,46.849998474121094,46.30500030517578,46.84000015258789,44.01590347290039,92844800,0.007041563913008364,40.73490734100342,40.75520553588867,41.18537098458082,69.11778250813599,0.7764371840528597,0.21704282028373814,0.5593943637691215,40.73490734100342,44.61798305283711,36.85183162916973,0.19065101483243188,0.014303759455839282,1,0,1,0,12295.885111376234,0.007041563913008364
2018-05-10,46.935001373291016,47.592498779296875,46.912498474121094,47.5099983215332,44.6454963684082,111957200,0.014303759455839282,40.92167415618896,40.81121200561523,41.514906735421526,86.1046118361961,0.9490032733573628,0.3634349108984631,0.5855683624588996,40.92167415618896,45.181305270244955,36.66204304213297,0.2081845966417661,-0.003803461667909458,0,0,1,0,12471.762494305996,0.014303759455839282
2018-05-11,47.372501373291016,47.51499938964844,46.86249923706055,47.147499084472656,44.47568893432617,104848800,-0.003803461667909458,41.093020057678224,40.87848167419433,41.79688599246006,85.48827088190848,1.0598438810810435,0.5027167049349792,0.5571271761460643,41.093020057678224,45.64017303469452,36.54586708066193,0.2213102356864453,-0.002332783116269943,0,0,1,0,12424.326623727633,-0.003803461667909458
2018-05-14,47.252498626708984,47.38249969482422,46.96500015258789,47.037498474121094,44.3719367980957,83115200,-0.002332783116269943,41.246374893188474,40.93799118041992,42.04212892633012,90.44296008953395,1.126330296423589,0.6274394232327012,0.4988908731908879,41.246374893188474,46.02461337254788,36.468136413829065,0.2316925301548621,-0.009088504249156859,0,0,1,0,12395.343364348777,-0.002332783116270054
2018-05-15,46.69499969482422,46.76750183105469,46.275001525878906,46.61000061035156,43.96866226196289,94780800,-0.009088504249156859,41.35113964080811,40.9865690612793,42.22560829162848,85.54321456225207,1.1334150714144329,0.7286345528690475,0.4047805185453853,41.35113964080811,46.27686459558132,36.42541468603489,0.2382388972860219,0.009332801555701264,0,0,1,0,12282.688233512135,-0.009088504249156859
2018-05-16,46.51750183105469,47.1150016784668,46.5,47.04499816894531,44.37901306152344,76732400,0.009332801555701264,41.48112049102783,41.044058609008786,42.430694460189905,86.0399443941868,1.158783946697966,0.8146644316348313,0.34411951506313465,41.48112049102783,46.588284778536874,36.37395620351879,0.2462404210423245,-0.006323873796899582,0,0,1,0,12397.32012536605,0.009332801555701264
2018-05-17,47.0,47.227500915527344,46.59000015258789,46.747501373291016,44.098365783691406,69176000,-0.006323873796899582,41.65627098083496,41.1036408996582,42.58952030052338,87.84921677654096,1.1430665140395107,0.8803448481157672,0.26272166592374346,41.65627098083496,46.87459282880767,36.43794913286225,0.25054195803429136,-0.0036365533166518027,0,0,1,0,12318.921037473472,-0.006323873796899582
2018-05-18,46.79750061035156,46.95249938964844,46.532501220703125,46.57749938964844,43.9379997253418,73190800,-0.0036365533166518027,41.90656681060791,41.15104164123535,42.71794691241085,84.79054080706875,1.1049331531534108,0.9252625091232959,0.1796706440301149,41.90656681060791,47.05446000023491,36.758673620980915,0.2456843202113087,0.007084859520460229,0,0,1,0,12274.122624317077,-0.0036365533166518027
2018-05-21,47.0,47.317501068115234,46.727500915527344,46.907501220703125,44.24929428100586,73603200,0.007084859520460229,42.17806549072266,41.190384979248044,42.86378951894371,83.46099121059854,1.0872973716784955,0.9576694816343359,0.12962789004415964,42.17806549072266,47.21188528219108,37.144245699254235,0.23869372541875566,-0.002504722756743405,0,0,1,0,12361.083058847264,0.007084859520460007
2018-05-22,47.095001220703125,47.220001220703125,46.69499969482422,46.790000915527344,44.13846206665039,60962800,-0.002504722756743405,42.4710391998291,41.21933601379394,42.98518690443959,75.97793279152276,1.0522479944868408,0.9765851842048369,0.07566281028200394,42.4710391998291,47.22355763940305,37.71852076025515,0.2238004310284487,0.00641166304384555,0,0,1,0,12330.121972811774,-0.002504722756743405
2018-05-23,46.587501525878906,47.125,46.439998626708984,47.09000015258789,44.42146301269531,80233600,0.00641166304384555,42.769823455810545,41.262169723510745,43.12197510522584,76.91588791744816,1.0353718001381367,0.9883425073914969,0.047029292746639806,42.769823455810545,47.19704864220477,38.34259826941632,0.20702564699470408,-0.0011149163318969757,0,0,1,0,12409.17856019096,0.00641166304384555
2018-05-24,47.192501068115234,47.209999084472656,46.5525016784668,47.037498474121094,44.3719367980957,92936000,-0.0011149163318969757,43.05943622589111,41.311201629638674,43.24101907597535,65.83938063653176,1.0063997925733617,0.9919539644278699,0.01444582814549178,43.05943622589111,47.070827875595874,39.04804457618635,0.18631881888378102,0.0022852796166246137,0,0,1,0,12395.343364348777,-0.0011149163318969757
2018-05-25,47.057498931884766,47.412498474121094,46.912498474121094,47.14500045776367,44.47333908081055,69844000,0.0022852796166246137,43.37643661499023,41.36127464294434,43.35838288595966,63.79715324792069,0.9803210537283817,0.9896273822879723,-0.009306328559590571,43.37643661499023,46.69008703303249,40.062786196947975,0.15278573698684647,-0.003606063566595097,0,0,1,0,12423.670189880388,0.0022852796166246137
2018-05-29,46.900001525878906,47.1875,46.717498779296875,46.974998474121094,44.312965393066406,90056400,-0.003606063566595097,43.65088443756103,41.41110008239746,43.44929550568411,58.68518729513225,0.9359239008676425,0.9788866860039065,-0.04296278513626395,43.65088443756103,46.19739420488479,41.10437467023728,0.11667620485290858,-0.0021288046928225057,0,0,1,0,12378.869645445266,-0.003606063566595208
2018-05-30,46.93000030517578,47.0,46.69499969482422,46.875,44.218631744384766,74762000,-0.0021288046928225057,43.87550926208496,41.47181900024414,43.5225656236556,53.101191365401846,0.8829488159580734,0.9596991119947399,-0.0767502960366665,43.87550926208496,45.635409773062854,42.11560875110707,0.08022245396470927,-0.0033599188519252143,0,0,1,0,12352.517449652205,-0.0021288046928223947
2018-05-31,46.80500030517578,47.057498931884766,46.53499984741211,46.717498779296875,44.07006072998047,109931200,-0.0033599188519252143,44.004961013793945,41.52984848022461,43.57470801473416,39.67840598849104,0.8195302062222183,0.9316653308402356,-0.11213512461801733,44.004961013793945,45.3568470409591,42.65307498662879,0.06144243721708517,0.01803413608348947,1,1,1,0,12311.013993404382,-0.0033599188519253254
2018-06-01,46.997501373291016,47.564998626708984,46.9375,47.560001373291016,44.86482620239258,93770000,0.01803413608348947,44.170392227172854,41.62242645263672,43.69757641355878,55.701660250133024,0.8239039803683426,0.910113060745857,-0.0862090803775144,44.170392227172854,44.94860577966475,43.392178674680956,0.03523688666785961,0.008357930779110179,0,0,1,0,12533.03249508718,0.01803413608348947
2018-06-04,47.90999984741211,48.35499954223633,47.837501525878906,47.95750045776367,45.239803314208984,105064800,0.008357930779110179,44.2730525970459,41.733874282836915,43.84445516600166,61.77977018921695,0.8478542114212502,0.8976612908809356,-0.04980707945968543,44.2730525970459,45.04651772501983,43.49958746907196,0.034940673055173274,0.007715267194818409,0,0,1,0,12637.782713133456,0.008357930779110179
2018-06-05,48.26750183105469,48.48500061035156,48.09000015258789,48.32749938964844,45.58884048461914,86264000,0.007715267194818409,44.37754096984863,41.870674209594725,44.01058710110809,72.31971126054448,0.8847999022057209,0.8950890131458926,-0.010289110940171708,44.37754096984863,45.26672468025524,43.488357259442026,0.04007359087384956,0.003465446490334756,0,0,1,0,12735.286583515339,0.007715267194818409
2018-06-06,48.407501220703125,48.52000045776367,47.97999954223633,48.494998931884766,45.746826171875,83734400,0.003465446490334756,44.479475784301755,41.9738444519043,44.175943203085886,70.25121711529556,0.9162656133170373,0.8993243331801216,0.01694128013691565,44.479475784301755,45.50284412048522,43.45610744811829,0.04601530562752928,-0.0026803964158202964,0,0,1,0,12779.420037709591,0.003465446490334978
2018-06-07,48.53499984741211,48.54999923706055,48.084999084472656,48.3650016784668,45.62420654296875,85388800,-0.0026803964158202964,44.55989093780518,42.09537696838379,44.313873044979495,73.69990899007423,0.9206948397927235,0.903598434502642,0.017096405290081496,44.55989093780518,45.67823278868786,43.4415490869225,0.050194999464590856,-0.009097490056949264,0,0,1,0,12745.166126044252,-0.0026803964158202964
2018-06-08,47.79249954223633,48.0,47.442501068115234,47.92499923706055,45.20914077758789,106627200,-0.009097490056949264,44.58807315826416,42.217347412109376,44.399136638561245,68.29619429143716,0.8805621232428109,0.8989911722506758,-0.018429049007864906,44.58807315826416,45.74329769028141,43.43284862624691,0.051817647643880554,-0.002451797502469155,0,0,1,0,12629.217103938397,-0.009097490056949376
2018-06-11,47.837501525878906,47.99250030517578,47.5525016784668,47.807498931884766,45.098297119140625,73234000,-0.002451797502469155,44.61920356750488,42.33099304199219,44.46572335099737,62.96847048952027,0.8302419865455875,0.8852413351096582,-0.05499934856407074,44.61920356750488,45.79504806992599,43.443359065083776,0.05270575933262273,0.005490918478448403,0,0,1,0,12598.25282098482,-0.002451797502469155
2018-06-12,47.84749984741211,48.15250015258789,47.787498474121094,48.06999969482422,45.34592819213867,67644400,0.005490918478448403,44.667903137207034,42.45475952148438,44.54955238348702,67.70408950876228,0.8011099765912562,0.8684150634059778,-0.06730508681472169,44.667903137207034,45.88072531438525,43.455080960028816,0.05430396736792299,-0.008217183528147154,0,0,1,0,12667.42880019573,0.005490918478448403
2018-06-13,48.10499954223633,48.220001220703125,47.61000061035156,47.67499923706055,44.97331237792969,86553600,-0.008217183528147154,44.71813564300537,42.56303916931152,44.58991047819585,57.88412949975911,0.7394319553899535,0.842618441802773,-0.10318648641281947,44.71813564300537,45.891598773979915,43.54467251203082,0.05248265000770868,0.0005243656126086016,0,0,1,0,12563.338212914787,-0.008217183528147043
2018-06-14,47.88750076293945,47.89250183105469,47.55500030517578,47.70000076293945,44.99689483642578,86440400,0.0005243656126086016,44.74902973175049,42.65666114807129,44.628670893265365,58.99529669890418,0.6845633661761994,0.8110074266774584,-0.126444060501259,44.74902973175049,45.91742389172989,43.58063557177109,0.052219865636568046,-0.01027258655848684,-1,0,1,0,12569.925995453212,0.0005243656126086016
2018-06-15,47.50749969482422,47.540000915527344,47.064998626708984,47.209999084472656,44.53466033935547,246876800,-0.01027258655848684,44.77084445953369,42.73544723510742,44.619717507178706,50.79957064424255,0.5969004561578046,0.7681860325735277,-0.17128557641572306,44.77084445953369,45.90384340069808,43.6378455183693,0.050613248637222094,-0.0005296161015629908,0,-1,0,-1,12440.800342631144,-0.01027258655848684
2018-06-18,46.970001220703125,47.30500030517578,46.79999923706055,47.185001373291016,44.51107406616211,73939600,-0.0005296161015629908,44.79949817657471,42.834528884887696,44.609370512796175,52.67870129950514,0.5195348785820144,0.7184558017752252,-0.19892092319321075,44.79949817657471,45.871136464846124,43.72785988830329,0.047841530904994226,-0.016159836672162697,-1,-1,0,0,12440.800342631144,0.0
2018-06-19,46.28499984741211,46.58250045776367,45.86249923706055,46.42250061035156,43.79178237915039,134314000,-0.016159836672162697,44.77662258148193,42.911378173828126,44.53150497625848,45.06282220759303,0.39562080284412104,0.6538888019890043,-0.2582679991448833,44.77662258148193,45.915157364149785,43.63808779881408,0.05085398214642088,0.004362027649898126,0,-1,0,0,12440.800342631144,0.0
2018-06-20,46.587501525878906,46.79999923706055,46.432498931884766,46.625,43.98280334472656,82514800,0.004362027649898126,44.76883964538574,42.97701301574707,44.479247678017344,49.00054704690796,0.3092667657980641,0.5849643947508163,-0.2756976289527522,44.76883964538574,45.92768939723397,43.60998989353751,0.051770372474582146,-0.005575885433850347,0,0,0,0,12440.800342631144,0.0
2018-06-21,46.8125,47.087501525878906,46.23500061035156,46.3650016784668,43.7375602722168,102847600,-0.005575885433850347,44.73464450836182,43.04154838562012,44.408610782226816,35.22871778876146,0.21852251143587864,0.5116760180878288,-0.29315350665195017,44.73464450836182,45.974203939655354,43.49508507706828,0.05541832040542256,-0.0029121177818155486,0,0,0,0,12440.800342631144,0.0
2018-06-22,46.529998779296875,46.537498474121094,46.17499923706055,46.22999954223633,43.610191345214844,108801600,-0.0029121177818155486,44.696557235717776,43.09554901123047,44.33257083584472,27.1643201623327,0.13477581641764402,0.43629597775379186,-0.30152016133614784,44.696557235717776,46.02655416874883,43.36656030268672,0.05951227634902634,-0.014871218449722945,-1,-1,0,0,12440.800342631144,0.0
2018-06-25,45.849998474121094,46.22999954223633,45.182498931884766,45.54249954223633,42.96165466308594,126652400,-0.014871218449722945,44.62097301483154,43.133806686401364,44.20200739082007,16.036197756133646,0.015891282243011062,0.3522150386516357,-0.33632375640862466,44.62097301483154,46.15980629479925,43.08213973486383,0.06897354208103977,0.012405812749619605,1,1,1,1,12440.800342631144,0.0
2018-06-26,45.747501373291016,46.63249969482422,45.6349983215332,46.10749816894531,43.49462890625,98276800,0.012405812749619605,44.58005619049072,43.177602462768554,44.1346380113372,23.45743839104601,-0.03491650470400742,0.27478872998050713,-0.30970523468451455,44.58005619049072,46.19500842881886,42.965103952162586,0.07245178119235383,-0.0014636213612941873,0,0,1,0,12595.138582137228,0.012405812749619383
